cell,cycle,dcir,soc,temperature
B0043,22,0.169117,1.6353664801041328,22.04776019407551
B0043,28,0.168377,1.6258840554387932,22.1488436158535
B0043,30,0.169638,1.617976174654771,21.948721877826422
B0043,32,0.168637,1.6136652707273988,22.079135237583586
B0043,38,0.170556,1.6033527961961531,21.794239658347614
B0043,40,0.0,1.5951342406182645,36.008632160308146
B0043,42,0.0,1.5878135544728507,35.864731604289695
B0043,44,0.171473,1.5800601969084245,21.880054590809358
B0043,46,0.0,1.575565087879128,35.945965601844115
B0043,50,0.171272,1.5950169012164208,21.939777569258517
B0043,54,0.167784,1.5898075522577595,22.790100143073218
B0043,56,0.166816,1.5807953202097411,23.147488082629188
B0043,58,0.0,1.5704333289187615,37.06659374370734
B0043,60,0.169145,1.5643368431897877,22.828460913409543
B0043,62,0.170691,1.558307017802491,22.613478996348647
B0043,66,0.169719,1.5537149289772467,22.995686120938654
B0043,68,0.168154,1.549528250585513,23.466158715991067
B0043,70,0.168547,1.5424430535161062,23.536459483153052
B0043,72,0.166634,1.54256227031715,24.072437778783335
B0043,74,0.171001,1.5309356452520158,23.210579274230103
B0043,78,0.174003,1.5247733176952427,22.6005385062199
B0043,80,0.0,1.5196742408779502,37.61256714300533
B0043,82,0.173114,1.5123696925788683,23.15753369175818
B0043,84,0.175279,1.499914486202397,22.75595694417365
B0043,86,0.177388,1.4924106271188253,22.49213732688199
B0043,90,0.178894,1.492624987952706,22.19693706546994
B0043,92,0.177162,1.4924024018806028,22.6839364390673
B0043,94,0.0,1.4853020201751674,37.77702673722966
B0043,96,0.177036,1.477208127101587,23.08255268386474
B0043,98,0.0,1.4694738525181406,37.382709647791344
B0043,121,0.0,0.06799604927210635,8.726067086224498
B0043,129,0.0,0.06851361914788083,7.983765321047835
B0043,141,0.0,0.06956120084140223,9.179131905398238
B0043,153,0.0,0.057989410208958,7.348196934840034
B0043,215,0.293517,1.5250840516518187,4.865980103255608
B0043,219,0.271993,1.552568811301301,4.421802840665178
B0043,221,0.26621,1.5427752626774387,5.52686981507377
B0043,223,0.26535,1.5331932831264679,5.778945824300766
B0043,227,0.268964,1.5074989761997712,5.858973617782
B0043,231,0.278587,1.4896288908647644,4.012126831459005
B0043,235,0.288913,1.4700035345334466,3.901543586369379
B0043,239,0.278446,1.445976962830235,6.052654171651806
B0043,243,0.292692,1.4325855992469252,3.871263376682703
B0043,245,0.282894,1.4197344854662965,5.903504478879494
B0043,247,0.287487,1.401262575071573,5.735251236987165
B0043,249,0.289362,1.3862945308535968,5.772184818483805
B0043,251,0.302371,1.384130256052478,4.946696152046488
B0043,255,0.0,1.3651743201871416,11.046391827818049
B0043,257,0.303094,1.361508332192898,5.177383049064824
B0043,259,0.309313,1.351001663879717,4.895877592244529
B0043,261,0.303127,1.3282588067265129,5.710311006886177
B0043,263,0.0,1.3257206687421472,11.378439145800694
B0043,267,0.302073,1.3142909715978441,6.205052726910983
B0043,269,0.0,1.3003260094811093,11.237450298820232
B0043,271,0.308108,1.2881071401556836,5.999825724474821
B0043,273,0.316775,1.2767801501201566,5.879684047286504
B0044,2,0.212842,1.686525555152074,22.900299878056543
B0044,4,0.1962,1.6624606531639186,22.48508893482155
B0044,6,0.194317,1.6534010755700512,22.241218394692133
B0044,8,0.192574,1.6452145903490936,22.15390533944057
B0044,10,0.0,1.635664062367341,37.66597425901969
B0044,14,0.185648,0.0,23.111416465978767
B0044,16,0.186373,1.6267769765146463,23.113212134110835
B0044,18,0.18747,1.6159715504743064,22.666098176277377
B0044,20,0.188994,1.6076028386649623,22.362031776929634
B0044,22,0.189479,1.6003360401431612,22.10778895384647
B0044,26,0.189748,1.5978700914991917,21.994946007236376
B0044,28,0.189693,1.5900310265163515,22.02391379630677
B0044,30,0.190085,1.5816311155652092,21.986782510618006
B0044,32,0.190318,1.5714556311034702,21.96820607994053
B0044,34,0.190763,1.563220798569978,21.939796315964227
B0044,38,0.191153,1.5606775388245586,21.84771495382769
B0044,40,0.19174,1.5523886011314287,21.874894396658306
B0044,42,0.0,1.5444592876561967,36.72666945519508
B0044,44,0.192916,1.536558134180655,21.855945038928226
B0044,46,0.19387,1.5307255867941072,21.880672170446175
B0044,50,0.191938,1.545242808242328,22.130462546162004
B0044,54,0.0,1.5397144491816253,38.30841912458777
B0044,56,0.188056,1.5305357077773765,23.24165959911858
B0044,58,0.189835,1.5199735224097084,23.135949966403075
B0044,60,0.191283,1.5136629526844203,22.944829043641157
B0044,62,0.192105,1.5012870006992953,22.77057819761938
B0044,66,0.191059,1.5023814734911674,23.12114602411146
B0044,68,0.190431,1.4980955154277502,23.58195375789789
B0044,70,0.191082,1.4906542391377111,23.508290538853096
B0044,72,0.193172,1.4843971639436213,23.260374502704018
B0044,74,0.195004,1.4725321936230114,22.97677225131331
B0044,78,0.196202,1.4663149382113208,22.782590768194762
B0044,80,0.1949,1.4671298468877776,23.217531125193947
B0044,82,0.195228,1.4593858997633138,23.302236965883566
B0044,84,0.0,1.4467901368505207,37.849769035101446
B0044,86,0.200338,1.4390669859638228,22.597478447283258
B0044,90,0.201247,1.4389892550462602,22.363262798668703
B0044,92,0.20012,1.4386198779578576,22.829272160428808
B0044,94,0.199137,1.4313412096653504,23.223788830436295
B0044,96,0.0,1.422973037663468,38.3637171599846
B0044,98,0.20265,1.4150153099745097,22.85376528233269
B0044,167,0.0,0.05906467702011044,7.371706929424308
B0044,175,0.0,0.07321709022768585,9.759272597069115
B0044,179,0.0,0.05984100849986973,7.141951125721698
B0044,187,0.0,0.07409611978234346,8.815401124503916
B0044,215,0.0,1.4779954511171076,10.16220522278263
B0044,219,0.300053,1.494119871447679,4.480558904857005
B0044,221,0.0,1.488007820113173,10.331471160668077
B0044,223,0.289463,1.4748338592717107,6.013579639637441
B0044,225,0.305248,1.4604378044785566,4.178263710836027
B0044,227,0.29256,1.452380841576719,6.075749645327594
B0044,231,0.304616,1.4411028883649861,3.7913354249889384
B0044,233,0.308624,1.4300355978410688,5.031755334035658
B0044,235,0.315217,1.413943296719903,3.7559129185991345
B0044,237,0.299641,1.3972667497450317,6.286649147081869
B0044,239,0.0,1.3865375876825874,10.77999231234355
B0044,243,0.320924,1.3724753685724698,3.591536910092828
B0044,245,0.307837,1.3598593948812812,6.1290631637483
B0044,247,0.310553,1.3486733410392264,5.97162020218576
B0044,249,0.312822,1.3334258933205057,6.036710731395549
B0044,251,0.326941,1.3387793081075827,5.129278290172982
B0044,255,0.311394,1.3153320403016995,6.155099353463574
B0044,257,0.326683,1.322963328110081,5.445253398485542
B0044,259,0.0,1.3086991524155074,11.173607312022868
B0044,261,0.323646,1.2897499583900436,5.973271205069837
B0044,263,0.339512,1.2906172590904164,4.122149469453059
B0044,267,0.324923,1.2752011253442166,6.429459513173319
B0044,269,0.0,1.2686072657374579,9.944649863553607
B0044,271,0.0,1.2565759973225976,10.013606618989781
B0044,273,0.339362,1.2486254509320867,5.870155195323426
B0045,0,0.363643,1.0819793880779518,6.566538966413903
B0045,4,0.0,0.927952404748273,16.323712482062593
B0045,6,0.336524,0.885193608411576,6.437000612110659
B0045,8,0.352801,0.8581010699478283,4.800656970715685
B0045,10,0.353824,0.8409352213456689,5.079921304163988
B0045,12,0.355438,0.8245471942901911,5.316482816107041
B0045,16,0.361528,0.7935960418803983,4.693353720689939
B0045,20,0.0,0.8183676087159205,15.902403624023083
B0045,22,0.0,0.7977644276409412,16.479143855787804
B0045,24,0.358445,0.7993777411831636,5.927996337380171
B0045,26,0.0,0.7783107440628891,16.307887817491796
B0045,28,0.364043,0.7803738231239117,5.860845252661566
B0045,32,0.0,0.7713058245640294,16.39090304050335
B0045,36,0.36006,0.795279016979026,4.749612734019676
B0045,38,0.36664,0.7824128169919247,5.029428381930097
B0045,40,0.371413,0.7649414992231182,4.7446632057171785
B0045,42,0.0,0.7544899426779375,16.088953913980898
B0045,44,0.0,0.7504048978314295,16.463905610874253
B0045,48,0.369847,0.7407258109620256,5.734041654561588
B0045,50,0.380026,0.0,5.154135812740782
B0045,52,0.0,0.7308525593793626,16.1643031308385
B0045,54,0.0,0.7287255851177903,16.57769275391533
B0045,56,0.0,0.7161023377036263,16.352535962767416
B0045,60,0.380723,0.7129204834988017,5.510616667748549
B0045,62,0.385701,0.7141991829499618,5.3450605130462865
B0045,64,0.0,0.7190570819844222,14.566007844225378
B0045,66,0.383963,0.7173975428775917,6.416798617129761
B0045,68,0.0,0.7071027496463946,15.777183049994438
B0045,72,0.0,0.703531206505542,14.777798979574468
B0045,74,0.0,0.6941108278958862,15.819438624072433
B0045,76,0.392036,0.6914114388869608,5.614099822168832
B0045,78,0.388106,0.6971551798505504,6.1324074557413075
B0045,80,0.398356,0.6832460217432723,5.314395183279014
B0045,84,0.0,0.6822029317493292,16.107619344888867
B0045,88,0.0,0.7289529213213379,15.70855867687481
B0045,90,0.0,0.7139321758287004,16.0714702986389
B0045,92,0.391752,0.6957731747455482,5.416408393267297
B0045,94,0.384844,0.7018312962317095,6.36189750298731
B0045,96,0.389129,0.6911808244378487,5.8282833836102865
B0045,100,0.393166,0.6843279752855028,6.1393836660798
B0045,102,0.0,0.6741394908812485,16.19736456330838
B0045,104,0.0,0.6670070174301739,14.966612143677532
B0045,106,0.406323,0.6804085117374855,4.98479933177617
B0045,108,0.0,0.6617864063235485,15.801169321002597
B0045,112,0.39288,0.6623168733492338,6.353065905207431
B0045,114,0.41454,0.6679358357181778,4.655122265339965
B0045,116,0.403385,0.6488990885270688,5.810581544522138
B0045,118,0.410469,0.6503639129625527,5.405119098396765
B0045,120,0.0,0.6572077690202801,15.213238469562551
B0045,124,0.406643,0.6363517458476216,5.755074920342161
B0045,126,0.400752,0.6536449360948587,6.3381072639957985
B0045,128,0.404792,0.6391428272150887,6.273338480927608
B0045,130,0.0,0.6482206049496236,14.4143272577995
B0045,132,0.414868,0.6287957471922729,5.5786218435236155
B0045,136,0.0,0.6380571850193401,14.9068816021861
B0045,140,0.396824,0.6554825047832906,5.510382510471123
B0045,142,0.0,0.6484934835397033,16.65121854837693
B0045,144,0.400576,0.6454071687844921,6.028000950746248
B0045,146,0.0,0.6427008031845645,14.800094738084695
B0045,148,0.411434,0.6352454880802477,5.645179600294141
B0045,152,0.406588,0.6156760019587869,6.420765668896856
B0045,156,0.0,0.6170833682807023,15.200383828591695
B0045,158,0.405929,0.6434227390858672,6.041355692510131
B0045,160,0.413487,0.6278124433742752,5.755537143864582
B0045,162,0.0,0.6290078315253372,15.246426072695252
B0045,164,0.421081,0.0,5.486283891639476
B0045,168,0.410178,0.6266355568292261,6.1381635195186375
B0045,172,0.392186,0.6495813516716594,6.487432401220639
B0045,174,0.0,0.6337485177966306,16.1099371262168
B0045,176,0.411801,0.6298550929085645,6.041158056736444
B0045,178,0.0,0.6183063778386736,15.060295446565148
B0045,180,0.420116,0.6069476168507777,5.471875716802713
B0046,0,0.291876,1.7282392323598248,6.417595235420346
B0046,4,0.264042,1.5161488467923143,5.633756761771107
B0046,6,0.26249,1.503121190703977,6.345228916765219
B0046,8,0.273384,1.48586566102824,4.805710473398614
B0046,10,0.27267,1.4694562316392716,5.096288058326278
B0046,12,0.273688,1.4589554592644807,5.2954703068101905
B0046,16,0.274443,1.4556853555098295,4.597743241588779
B0046,20,0.269243,1.456232262380321,5.500975782300775
B0046,22,0.277545,1.4440592236675138,5.097763618827433
B0046,24,0.27414,1.428294264765868,5.856614631664672
B0046,26,0.281952,1.4199848948034668,5.073754052359464
B0046,28,0.2781,1.4043226018516568,5.807706377785958
B0046,32,0.282651,1.4234351301615986,5.53489567567055
B0046,36,0.276777,1.4339948857967295,4.662332130765019
B0046,38,0.28217,1.4185177047756572,4.97857292836992
B0046,40,0.284357,1.4056313337829422,4.74356272386552
B0046,42,0.284819,1.3890214025155618,5.380854929327976
B0046,44,0.28899,1.3723339082737365,5.113953808595274
B0046,48,0.28149,1.3615778905990565,5.673551549720127
B0046,50,0.293435,0.0,5.132366144065269
B0046,52,0.294429,1.4100282016237429,5.039295114264499
B0046,54,0.291248,1.3395671374926488,5.758755592506145
B0046,56,0.29672,1.3291515487117478,5.468312598092052
B0046,60,0.291859,1.3181687033905718,5.464936794692224
B0046,62,0.301139,1.312423708466101,5.319740352791567
B0046,64,0.296517,1.2993237532162487,6.050878967264208
B0046,66,0.301184,1.2877483042174591,6.3425013985939644
B0046,68,0.310835,1.2865282739749122,4.736117406167058
B0046,72,0.29368,1.2719636386987183,6.223946119447367
B0046,74,0.313264,1.2714495345417192,5.192940363400095
B0046,76,0.31205,1.2615423884659074,5.600113504327279
B0046,78,0.309726,1.2421201619204132,6.0833653276172
B0046,80,0.319036,1.2402537441669796,5.308851674393292
B0046,84,0.311379,1.2851130012242886,4.916250598177575
B0046,88,0.291159,1.3043327841699193,6.214421890524299
B0046,90,0.302612,1.2778639041619957,5.982024672589975
B0046,92,0.311458,1.2723464591651539,5.397458466963801
B0046,94,0.306785,1.2477883952768762,6.316645840482551
B0046,96,0.3122,1.2352499196655526,5.805524890108119
B0046,100,0.309042,1.229251291851949,6.097992311662887
B0046,102,0.31982,1.223890910501634,5.629925317806273
B0046,104,0.328541,1.205423323571373,5.043695563682858
B0046,106,0.329442,1.1957824090008151,4.994444682821428
B0046,108,0.331465,1.1900729496698461,5.1759723118749115
B0046,112,0.313257,1.179201763233652,6.279090183515707
B0046,114,0.3387,1.169504032514554,4.634667895689055
B0046,116,0.331452,1.16772376849918,5.78120804002393
B0046,118,0.338202,1.1579256145829042,5.417369159827703
B0046,120,0.343781,1.1499812813376982,5.015816027148783
B0046,124,0.329396,1.150285902223034,5.703841214782361
B0046,126,0.332291,1.1349452274085248,6.291775013902136
B0046,128,0.335522,1.1380960963513609,6.238848564485771
B0046,130,0.353844,1.123711172150547,4.863697429441188
B0046,132,0.347888,0.0,5.558427732883344
B0046,136,0.334936,1.214119211354098,4.3473647226689405
B0046,140,0.319206,1.211944797522819,5.492477669034302
B0046,142,0.325804,1.1971248679331923,5.789506049356079
B0046,144,0.327969,1.1822892151870987,6.02417167882452
B0046,146,0.330463,1.1645336676778397,5.948586214930287
B0046,148,0.335144,1.1535559567518647,5.702865177089793
B0046,152,0.322147,1.1601987101282065,6.331685493867841
B0046,156,0.321841,1.1711716308206082,6.062407325590791
B0046,158,0.333014,1.1563410270783216,6.0177345743060995
B0046,160,0.33927,1.141082456193516,5.742989311538543
B0046,162,0.336188,1.1352383596118123,6.1659785520713175
B0046,164,0.346171,0.0,5.520510727576834
B0046,168,0.321751,1.2530847858282803,6.08558968608864
B0046,172,0.310828,1.2050453590356518,6.4622354609378645
B0046,174,0.329306,1.19119860196273,5.603973167050022
B0046,176,0.330232,1.17463817374538,6.0576680921931505
B0046,178,0.329679,1.1555432048235512,6.209609179815845
B0046,180,0.338955,1.1538041170229467,5.5397631294867615
B0047,0,0.0,1.6743047446975208,12.348017896228109
B0047,4,0.274433,1.5243662105099023,5.485011243352333
B0047,6,0.271503,1.5080762969973425,6.158222204706513
B0047,8,0.283614,1.4835577960067696,4.577535866154208
B0047,10,0.283472,1.4671391666146525,4.871236017562209
B0047,12,0.283202,1.448858156982267,5.103117079932809
B0047,16,0.292603,1.4458534180949325,4.234145720353532
B0047,20,0.281441,1.431118266178283,5.3021129803496265
B0047,22,0.291646,1.4192745516578533,4.822025319892629
B0047,24,0.285642,1.3999974221808271,5.679361266617461
B0047,26,0.0,1.3885156686114437,10.487923558575321
B0047,28,0.29113,1.3652234669528964,5.590717543445803
B0047,32,0.0,1.4060442272970963,11.176937407944187
B0047,36,0.0,1.4057541613525781,10.907808546328251
B0047,38,0.296601,1.3867662881727878,4.670956015593879
B0047,40,0.300468,1.3705053061420223,4.266161089290105
B0047,42,0.0,1.3497431114823601,10.683216865634074
B0047,44,0.0,1.3251533367939783,11.166608164039188
B0047,48,0.0,1.3111943869635805,11.616294096806245
B0047,50,0.310085,0.0,4.893247181579167
B0047,52,0.313508,1.3394234405932892,4.759313211289507
B0047,54,0.307447,1.2849157142560723,5.520738667249719
B0047,56,0.314289,1.281719159327807,5.197201222079976
B0047,60,0.30989,1.2600051642942829,5.294879038229369
B0047,62,0.319975,1.266070385993126,5.050921959155589
B0047,64,0.0,1.2413590294280803,11.70846077352042
B0047,66,0.320148,1.2298873703485311,6.12866602681142
B0047,68,0.333003,1.228088614506696,4.276414350783731
B0047,72,0.312024,1.2139857189070042,6.042621190643477
B0047,74,0.332971,1.2173435064564189,4.958922823836536
B0047,76,0.330826,1.2073445944515917,5.369516146499022
B0047,78,0.326662,1.18804049227045,5.856341569174541
B0047,80,0.340027,1.186304749886542,5.048970412667258
B0047,84,0.32848,1.2613935471028506,4.721286082110623
B0047,88,0.304511,1.2648246158850653,6.027348459901065
B0047,90,0.314108,1.2466494548982199,5.861861709338821
B0047,92,0.326359,1.2333924152795082,5.26627376359825
B0047,94,0.320586,1.2129250072037692,6.143326863755396
B0047,96,0.0,1.1999106597943647,11.363888733538174
B0047,100,0.327284,1.1902559038393383,5.853060467095678
B0047,102,0.333856,1.1892563795455853,5.51307895706211
B0047,104,0.345501,1.167069685125939,4.888913338199525
B0047,106,0.0,1.1615348403090369,12.004978235439044
B0047,108,0.348698,1.1555563844349988,4.981685652492031
B0047,112,0.329178,1.1488524666097713,6.092215305539281
B0047,114,0.0,1.143572986788779,10.965029783949907
B0047,116,0.345082,1.1418015379428537,5.589883104778669
B0047,118,0.35233,1.136058647502255,5.165920424790776
B0047,120,0.357873,1.1236364680969286,4.716859560052812
B0047,124,0.344129,1.1320498900328944,5.519006149418944
B0047,126,0.344733,1.1170101762158153,6.0960014218042655
B0047,128,0.34684,1.120043039721982,6.056422190262843
B0047,130,0.365863,1.1059773445917063,4.615619778242607
B0047,132,0.359707,0.0,5.3881317701657485
B0047,136,0.0,1.1907902374762016,11.922153118745728
B0047,140,0.328429,1.2012387088454022,5.418386841053266
B0047,142,0.333378,1.1906909549024802,5.668243433576834
B0047,144,0.335784,1.1764375730308343,5.789384534525995
B0047,146,0.339637,1.1628110372792353,5.732838025140643
B0047,148,0.0,1.1516152840582585,12.455600856154991
B0047,152,0.33427,1.1583673498348623,6.140422419079289
B0047,156,0.331834,1.1692285288386206,5.874266625508939
B0047,158,0.341684,1.1588148476218465,5.843322694192779
B0047,162,0.344896,1.1383941068159398,5.9821383897997595
B0047,164,0.354876,0.0,5.323196288371403
B0047,168,0.333749,1.2213102850395667,5.924660504919226
B0047,172,0.319405,1.2031062978889062,6.2674369300381825
B0047,174,0.337003,1.1897147112197684,5.286435064210492
B0047,176,0.339372,1.177422568842014,5.733960086138254
B0047,178,0.336628,1.158443027293818,5.937578804168008
B0047,180,0.347392,1.1567087516841796,5.3742573055024065
B0048,0,0.311699,1.6579955793677608,6.535332076827696
B0048,4,0.284437,1.5076933476098775,5.8140023064989155
B0048,6,0.0,1.4989223343608031,11.053444137693344
B0048,8,0.29578,1.4782919502497789,4.76607953631184
B0048,10,0.293973,1.461856891390611,5.134122744604584
B0048,12,0.293451,1.4509592706473475,5.487687122842539
B0048,16,0.0,1.451746997147108,10.860084157365918
B0048,20,0.0,1.444392866287476,10.311374628044002
B0048,22,0.301222,1.432738323965376,4.914720124728447
B0048,24,0.29341,1.417241201438662,5.954004860835187
B0048,26,0.304573,1.4057559944573452,4.856452832733988
B0048,28,0.297952,1.3902706269897063,5.884051407207474
B0048,32,0.312027,1.4196659307880326,5.035206081613356
B0048,36,0.0,1.4190563985232272,9.468310871650887
B0048,38,0.306855,1.404272356704056,4.645056835309552
B0048,40,0.0,1.3916140490958342,8.873022626953219
B0048,42,0.309683,1.3749618350294734,4.75984757704461
B0048,44,0.0,1.3545155713071164,9.843080310556918
B0048,48,0.0,1.3440223073315984,10.38088585643359
B0048,50,0.315847,0.0,5.158204239011586
B0048,52,0.318953,1.372384475860572,5.069954611443472
B0048,54,0.0,1.3184105752674413,9.786992454341005
B0048,56,0.0,1.3112727599578604,9.106445509594666
B0048,60,0.0,1.2970172419001187,9.974366592316317
B0048,62,0.323818,1.2995219526631718,5.3242433649479874
B0048,64,0.315806,1.2826154066729571,6.112944890624485
B0048,66,0.0,1.2752890152407,10.504748627601545
B0048,68,0.0,1.2735572473264072,11.209167636853822
B0048,72,0.0,1.2594114333938535,10.626930921158896
B0048,74,0.33384,1.2631632585495876,5.239266234767047
B0048,76,0.330354,1.2491717310136363,5.6893859315434865
B0048,78,0.327143,1.233984347835307,6.153022349065915
B0048,80,0.0,1.240031992028868,11.151889936679297
B0048,84,0.333214,1.30370857198071,4.792142982778696
B0048,88,0.306022,1.315055963470538,6.331298145020004
B0048,90,0.315769,1.2888738300982074,6.076433846134747
B0048,92,0.0,1.2877137595885193,10.286129924355723
B0048,94,0.321736,1.2673379985315463,6.349375776484062
B0048,96,0.325968,1.250594345697306,5.9007525184831415
B0048,100,0.327397,1.2487131179395878,5.907510186492884
B0048,102,0.332315,1.248002326082933,5.73275450857666
B0048,104,0.342516,1.2300895244599586,5.115562385854515
B0048,106,0.0,1.2244197121500935,10.861685424782454
B0048,108,0.0,1.2186682845116386,11.16070129435551
B0048,112,0.324395,1.2037865236033616,6.36921661404741
B0048,114,0.0,1.1947642300832226,9.74082299683887
B0048,116,0.340562,1.2052091893871497,5.900904232459221
B0048,118,0.346744,1.1955746593628465,5.455990127447396
B0048,124,0.339027,1.1915605250807406,5.82002088324121
B0048,126,0.0,1.1726587153109655,10.086760287985827
B0048,128,0.340991,1.1841133872494156,6.290708380413405
B0048,130,0.362316,1.1576825122317769,4.733746659473707
B0048,132,0.351619,0.0,5.663634007505856
B0048,136,0.0,1.259355851168598,10.662944379737356
B0048,140,0.325645,1.265883375278026,5.667144247580178
B0048,142,0.328509,1.2472598673184119,5.936010913046556
B0048,144,0.329525,1.232808747256218,6.041340791441924
B0048,146,0.333054,1.2319592783041904,5.901088901745195
B0048,162,0.336447,1.2082142070681048,6.156068739847911
B0048,164,0.347157,0.0,5.321686484282665
B0048,168,0.328379,1.2998734542832147,6.100445168777164
B0048,172,0.315247,1.2691220651743778,6.422202310239693
B0048,174,0.333971,1.2555144634690785,5.0361782125586165
B0048,176,0.334374,1.2519876926897657,5.695653545756759
B0048,178,0.328684,1.2374982003019996,6.155821178442821
B0048,180,0.33893,1.2231273969878986,5.460807318984673
B0049,0,0.258739,0.8583727215167135,9.298540811354455
B0049,4,0.0,1.4209057149417375,20.599733385296926
B0049,6,0.0,1.372852133389263,22.127142494646403
B0049,8,0.0,1.3643742487429145,17.129368478786834
B0049,10,0.466572,2.378643730568756,5.230894088969191
B0049,14,0.259019,1.0605357965671216,5.062537310491158
B0049,16,0.253503,1.0069932376659496,5.509098422652694
B0049,18,0.250018,0.9298775334359536,6.649324949542954
B0049,20,0.262703,0.9232377029483808,5.779701240088508
B0049,22,0.26148,0.9053279121173716,6.421631391613806
B0049,26,0.263841,0.8595848360639872,6.687214876673814
B0049,28,0.274008,0.8369614294820705,5.748831265200453
B0049,30,0.275538,0.8456824187653132,6.291191884153002
B0049,32,0.286025,0.8071214007577537,5.555220741187039
B0049,34,0.292553,0.7820744360746734,4.347901420515348
B0049,38,0.284258,0.7953019444133349,6.72105015950579
B0049,40,0.290746,0.0,6.149105637384059
B0049,42,0.301845,0.7752051154719997,4.3588513793122905
B0049,44,0.0,0.7711865903845158,19.27908008153456
B0049,46,0.292242,0.7585098914517947,6.671011170668735
B0049,50,0.298116,0.7349386490499009,6.050901321507079
B0049,52,0.301236,0.7366758033690756,6.649455992130638
B0049,54,0.307043,0.7093946599203638,5.952592648948693
B0049,56,0.311883,0.7186465009220309,5.139993731425137
B0049,58,0.312364,0.6913885231046639,6.0427863581077395
B0050,4,0.241936,1.648789607776492,5.6516956608104225
B0050,6,0.213832,1.601636485397804,5.677322017320131
B0050,8,0.211362,1.5517564797427017,4.877151560786506
B0050,10,1.594856,0.03255841710834194,6.645975704977863
B0050,14,0.522074,2.6401491157387014,5.126171694797385
B0050,16,0.236672,1.359027658891632,5.505267020863149
B0050,18,0.219232,1.3742172692238257,6.449611354235183
B0050,20,0.222786,1.3528030430821978,5.72143350658433
B0050,22,0.216606,1.3607406193458433,6.2933177594962935
B0050,26,1.493495,0.5268786924650971,13.765145509820025
B0050,28,0.237653,1.4002714246164416,5.737888153076791
B0050,30,0.232919,1.4289274755270827,6.17636428943855
B0050,32,0.40018,0.07658354174014805,5.475367839850809
B0050,34,0.233958,0.5736933387569048,4.493990944663158
B0050,38,0.231268,0.3014742035427856,6.496780988907556
B0050,40,0.229751,0.0,6.008052910264559
B0050,42,1.65207,0.17956542632321462,9.90675136212641
B0050,46,0.38313,0.0961913170505672,6.429714021809453
B0050,50,0.240561,0.27808517709104497,5.973317760811019
B0051,0,0.269708,0.6434735598158292,9.141027636801121
B0051,4,0.271684,1.2931804619982779,5.58732593404744
B0051,6,0.241923,1.2288940261191657,5.552462027793861
B0051,8,0.239544,1.2039031789717949,4.450186206846039
B0051,10,0.445545,2.330873478782131,5.098450949325577
B0051,14,0.26049,1.0092808819126011,5.045091101029406
B0051,16,0.25081,0.9565659895125322,5.426447209679076
B0051,18,0.243579,0.901956291365404,6.264907316316785
B0051,20,0.249381,0.8897906666138162,5.6275847060906505
B0051,22,0.245803,0.8830717036634559,6.137921176302569
B0051,26,0.245083,0.8431270354481757,6.298871526341347
B0051,28,0.250055,0.826559103449663,5.277207469345634
B0051,30,0.0,0.8352681546837963,17.736847296277947
B0051,32,0.0,0.8025719464987874,18.3239566189281
B0051,34,0.258524,0.7839218784699513,4.06393064521254
B0051,38,0.0,0.7910763493036002,16.486885526137723
B0051,40,0.254382,0.0,5.861636797924052
B0051,42,0.26212,0.7654538269480236,4.328838853476261
B0051,44,0.0,0.773177347633947,16.543071073708607
B0051,46,0.253717,0.7605293776416485,6.266268397760193
B0051,50,0.258181,0.7376430319247004,5.85416581215556
B0051,52,0.259445,0.739179500257907,6.26602704619091
B0051,54,0.262846,0.7014575429842594,5.705707902684859
B0051,56,0.0,0.7047349480541781,16.237360332828274
B0051,58,0.264892,0.677848893570423,5.747210329435954
B0052,0,0.0,0.8606591508342232,15.755022155782028
B0052,4,0.251313,1.4183095114360322,5.642281154312566
B0052,6,0.230913,1.3707123028693164,5.621332366200064
B0052,8,0.232356,1.3515647352626494,4.89167574216688
B0053,0,0.27912,1.0691417886194299,5.655563478290417
B0053,4,0.267893,1.1540727934432229,5.5667905697618165
B0053,6,0.26505,1.1501525413826983,6.204508145539324
B0053,8,0.268027,1.1305863853936766,5.943525861455086
B0053,10,0.26852,1.121790272357562,5.987420649795796
B0053,12,0.269736,1.1135982401443856,5.872401461069301
B0053,16,0.27347,1.0864654057095062,4.973509649273803
B0053,18,0.274609,1.0647493568993147,4.328683971469197
B0053,20,0.267681,1.0809288094959644,6.565553691395695
B0053,22,0.273041,1.0852752041846463,5.93912050286202
B0053,24,0.276694,1.0504799933740894,4.356642666308014
B0053,28,0.27133,1.0853550177054305,6.132961419005288
B0053,30,0.280124,1.0508395690790722,4.495343254695017
B0053,32,0.270741,1.060906788333118,6.632750483611317
B0053,34,0.275549,1.070582461063814,5.969575834919259
B0053,36,0.274892,1.024036665663697,5.295090363474086
B0053,40,0.274615,1.0670957253433857,6.066177946328057
B0053,42,0.282638,1.0279237850447498,4.5052159109514305
B0053,44,0.271977,1.0325426399701008,6.919237449802002
B0053,46,0.275722,1.055948784653705,6.235212921481013
B0053,48,0.280634,1.0445313831308718,5.648634854645856
B0053,52,0.278585,1.035313906812183,5.046282736551807
B0053,56,0.277264,1.076341053101982,5.830117366313984
B0053,58,0.275093,1.0352223140423542,6.857865544989059
B0053,60,0.279951,1.0514287056908256,5.876637744949171
B0053,62,0.27515,1.060332934638968,6.535301176407654
B0053,64,0.284977,1.0236966462748538,5.3303359168231745
